feed.count,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
58,0.24268183,6,1,0,10.31,983,18,2002_2003,983_2002_2003
16,0.24268183,61,1,1,10.31,1381,18,2002_2003,1381_2002_2003
28,0.042450231,38,1,1,10.31,1398,18,2002_2003,1398_2002_2003
30,0.042450231,38,1,0,10.31,1399,18,2002_2003,1399_2002_2003
12,0.042450231,29,1,0,10.31,1404,18,2002_2003,1404_2002_2003
14,-0.698206973,37,0,1,8.89,916,18,2002_2003,916_2002_2003
14,-0.698206973,13,0,0,8.89,928,18,2002_2003,928_2002_2003
6,-0.866223321,13,0,0,8.89,929,18,2002_2003,929_2002_2003
7,-0.698206973,9,0,0,8.89,930,18,2002_2003,930_2002_2003
7,-0.698206973,9,1,0,8.89,981,18,2002_2003,981_2002_2003
14,-0.698206973,9,1,0,8.89,982,18,2002_2003,982_2002_2003
15,-0.698206973,9,1,0,8.89,983,18,2002_2003,983_2002_2003
5,-0.698206973,64,1,1,8.89,1381,18,2002_2003,1381_2002_2003
7,-0.698206973,32,1,0,8.89,1404,18,2002_2003,1404_2002_2003
48,-0.119905626,40,0,1,12.32,916,18,2002_2003,916_2002_2003
36,-0.119905626,16,0,0,12.32,928,18,2002_2003,928_2002_2003
24,-0.119905626,16,0,0,12.32,929,18,2002_2003,929_2002_2003
46,-0.119905626,12,0,0,12.32,930,18,2002_2003,930_2002_2003
18,-0.119905626,6,0,0,12.32,932,18,2002_2003,932_2002_2003
13,-1.708084435,12,1,0,12.32,981,18,2002_2003,981_2002_2003
25,-0.119905626,12,1,0,12.32,982,18,2002_2003,982_2002_2003
26,-0.119905626,12,1,0,12.32,983,18,2002_2003,983_2002_2003
28,-0.119905626,6,1,0,12.32,984,18,2002_2003,984_2002_2003
22,-0.119905626,6,1,0,12.32,985,18,2002_2003,985_2002_2003
15,-0.119905626,6,1,0,12.32,986,18,2002_2003,986_2002_2003
11,-0.119905626,66,1,1,12.32,1381,18,2002_2003,1381_2002_2003
13,-0.119905626,35,1,0,12.32,1404,18,2002_2003,1404_2002_2003
9,0.207549824,49,0,1,10.96,916,18,2003_2004,916_2003_2004
35,0.207549824,15,0,0,10.96,932,18,2003_2004,932_2003_2004
24,0.173777477,10,0,0,10.96,934,18,2003_2004,934_2003_2004
22,0.207549824,21,1,0,10.96,982,18,2003_2004,982_2003_2004
39,0.207549824,21,1,0,10.96,983,18,2003_2004,983_2003_2004
34,0.207549824,15,1,0,10.96,985,18,2003_2004,985_2003_2004
53,0.207549824,15,1,0,10.96,986,18,2003_2004,986_2003_2004
27,0.207549824,13,1,0,10.96,987,18,2003_2004,987_2003_2004
28,0.207549824,10,1,0,10.96,989,18,2003_2004,989_2003_2004
11,0.207549824,76,1,1,10.96,1381,18,2003_2004,1381_2003_2004
5,0.207549824,44,1,0,10.96,1404,18,2003_2004,1404_2003_2004
104,0.398837765,52,0,1,11,916,18,2003_2004,916_2003_2004
50,0.398837765,18,0,0,11,932,18,2003_2004,932_2003_2004
76,0.398837765,13,0,0,11,934,18,2003_2004,934_2003_2004
49,0.398837765,24,1,0,11,982,18,2003_2004,982_2003_2004
75,0.398837765,24,1,0,11,983,18,2003_2004,983_2003_2004
77,0.398837765,18,1,0,11,985,18,2003_2004,985_2003_2004
51,0.398837765,18,1,0,11,986,18,2003_2004,986_2003_2004
29,0.398837765,15,1,0,11,987,18,2003_2004,987_2003_2004
64,0.398837765,13,1,0,11,989,18,2003_2004,989_2003_2004
14,0.398837765,78,1,1,11,1381,18,2003_2004,1381_2003_2004
3,0.398837765,47,1,0,11,1404,18,2003_2004,1404_2003_2004
11,1.375775743,59,0,1,12.37,916,18,2004_2005,916_2004_2005
11,-0.49060004,25,0,0,12.37,932,18,2004_2005,932_2004_2005
15,-0.243347032,20,0,0,12.37,934,18,2004_2005,934_2004_2005
90,1.302754422,10,0,0,12.37,936,18,2004_2005,936_2004_2005
86,1.375775743,7,0,0,12.37,937,18,2004_2005,937_2004_2005
61,1.375775743,7,0,0,12.37,938,18,2004_2005,938_2004_2005
72,1.375775743,7,0,0,12.37,939,18,2004_2005,939_2004_2005
18,0.391637731,31,1,0,12.37,983,18,2004_2005,983_2004_2005
22,-0.49060004,25,1,1,12.37,985,18,2004_2005,985_2004_2005
92,1.375775743,25,1,0,12.37,986,18,2004_2005,986_2004_2005
38,1.118080306,22,1,0,12.37,987,18,2004_2005,987_2004_2005
58,0.854717044,20,1,0,12.37,989,18,2004_2005,989_2004_2005
90,1.33101254,10,1,0,12.37,992,18,2004_2005,992_2004_2005
66,1.33101254,7,1,0,12.37,994,18,2004_2005,994_2004_2005
21,1.375775743,85,1,1,12.37,1381,18,2004_2005,1381_2004_2005
0,-0.688971428,54,1,0,12.37,1404,18,2004_2005,1404_2004_2005
11,0.530057568,62,0,1,11.48,916,18,2004_2005,916_2004_2005
8,-0.055367417,27,0,0,11.48,932,18,2004_2005,932_2004_2005
26,-0.055367417,22,0,0,11.48,934,18,2004_2005,934_2004_2005
40,0.530057568,12,0,0,11.48,936,18,2004_2005,936_2004_2005
44,0.530057568,10,0,0,11.48,937,18,2004_2005,937_2004_2005
37,0.530057568,10,0,0,11.48,938,18,2004_2005,938_2004_2005
35,0.530057568,10,0,0,11.48,939,18,2004_2005,939_2004_2005
41,0.530057568,33,1,0,11.48,983,18,2004_2005,983_2004_2005
9,-0.776488606,27,1,0,11.48,986,18,2004_2005,986_2004_2005
46,0.530057568,22,1,0,11.48,989,18,2004_2005,989_2004_2005
25,0.530057568,12,1,0,11.48,992,18,2004_2005,992_2004_2005
23,0.530057568,10,1,0,11.48,994,18,2004_2005,994_2004_2005
7,0.530057568,88,1,1,11.48,1381,18,2004_2005,1381_2004_2005
68,0.852625518,64,0,1,15,916,18,2004_2005,916_2004_2005
31,0.834016577,30,0,0,15,932,18,2004_2005,932_2004_2005
74,0.852625518,25,0,0,15,934,18,2004_2005,934_2004_2005
64,0.834016577,15,0,0,15,936,18,2004_2005,936_2004_2005
83,0.834016577,13,0,0,15,937,18,2004_2005,937_2004_2005
78,0.779266852,13,0,0,15,938,18,2004_2005,938_2004_2005
56,0.79859564,13,0,0,15,939,18,2004_2005,939_2004_2005
51,0.779266852,6,0,0,15,941,18,2004_2005,941_2004_2005
29,0.852625518,36,1,0,15,983,18,2004_2005,983_2004_2005
35,0.852625518,25,1,0,15,989,18,2004_2005,989_2004_2005
38,0.852625518,15,1,0,15,992,18,2004_2005,992_2004_2005
51,0.852625518,13,1,0,15,994,18,2004_2005,994_2004_2005
19,0.852625518,6,1,0,15,995,18,2004_2005,995_2004_2005
10,0.79859564,6,1,0,15,996,18,2004_2005,996_2004_2005
12,0.852625518,91,1,1,15,1381,18,2004_2005,1381_2004_2005
8,1.478546924,71,0,1,18.75,916,18,2005_2006,916_2005_2006
0,-0.477302291,37,0,0,18.75,932,18,2005_2006,932_2005_2006
0,-3.736980774,32,0,0,18.75,934,18,2005_2006,934_2005_2006
4,-0.206353655,22,0,0,18.75,936,18,2005_2006,936_2005_2006
11,0.667435384,20,0,0,18.75,937,18,2005_2006,937_2005_2006
0,-0.65361078,20,0,0,18.75,938,18,2005_2006,938_2005_2006
23,1.478546924,20,0,0,18.75,939,18,2005_2006,939_2005_2006
87,1.478546924,13,0,0,18.75,941,18,2005_2006,941_2005_2006
36,1.425278028,10,0,0,18.75,942,18,2005_2006,942_2005_2006
30,0.838955679,10,0,0,18.75,943,18,2005_2006,943_2005_2006
17,1.478546924,10,0,0,18.75,944,18,2005_2006,944_2005_2006
0,-3.348514235,8,0,0,18.75,945,18,2005_2006,945_2005_2006
31,1.478546924,8,0,0,18.75,946,18,2005_2006,946_2005_2006
42,1.464048728,7,0,0,18.75,947,18,2005_2006,947_2005_2006
21,1.454224714,7,0,0,18.75,948,18,2005_2006,948_2005_2006
2,1.426447191,43,1,1,18.75,983,18,2005_2006,983_2005_2006
18,1.214745521,32,1,0,18.75,989,18,2005_2006,989_2005_2006
16,1.316196043,22,1,0,18.75,992,18,2005_2006,992_2005_2006
14,1.316700813,20,1,0,18.75,994,18,2005_2006,994_2005_2006
39,1.478546924,13,1,0,18.75,995,18,2005_2006,995_2005_2006
29,1.454224714,13,1,0,18.75,996,18,2005_2006,996_2005_2006
27,1.454224714,8,1,0,18.75,997,18,2005_2006,997_2005_2006
34,1.454224714,8,1,0,18.75,998,18,2005_2006,998_2005_2006
4,1.454224714,8,1,0,18.75,999,18,2005_2006,999_2005_2006
21,0.518652812,74,0,1,16.73,916,18,2005_2006,916_2005_2006
9,0.518652812,22,0,0,16.73,937,18,2005_2006,937_2005_2006
26,0.518652812,15,0,0,16.73,941,18,2005_2006,941_2005_2006
6,0.518652812,13,0,0,16.73,942,18,2005_2006,942_2005_2006
22,0.481625806,13,0,0,16.73,943,18,2005_2006,943_2005_2006
0,0.518652812,13,0,0,16.73,944,18,2005_2006,944_2005_2006
23,0.518652812,10,0,0,16.73,946,18,2005_2006,946_2005_2006
35,0.518652812,10,0,0,16.73,947,18,2005_2006,947_2005_2006
23,0.518652812,10,0,0,16.73,948,18,2005_2006,948_2005_2006
9,0.491982492,46,1,1,16.73,983,18,2005_2006,983_2005_2006
9,0.262828542,34,1,0,16.73,989,18,2005_2006,989_2005_2006
6,0.339699517,25,1,0,16.73,992,18,2005_2006,992_2005_2006
23,0.518652812,22,1,0,16.73,994,18,2005_2006,994_2005_2006
11,0.518652812,15,1,0,16.73,995,18,2005_2006,995_2005_2006
16,0.481625806,15,1,0,16.73,996,18,2005_2006,996_2005_2006
22,0.518652812,10,1,0,16.73,997,18,2005_2006,997_2005_2006
18,0.518652812,10,1,0,16.73,998,18,2005_2006,998_2005_2006
4,0.518652812,10,1,0,16.73,999,18,2005_2006,999_2005_2006
0,-3.669925555,86,0,0,22.94,915,18,2006_2007,915_2006_2007
10,0.515125318,84,0,1,22.94,916,18,2006_2007,916_2006_2007
35,0.679688764,32,0,0,22.94,937,18,2006_2007,937_2006_2007
55,0.679688764,25,0,0,22.94,941,18,2006_2007,941_2006_2007
31,0.679688764,23,0,0,22.94,942,18,2006_2007,942_2006_2007
37,0.679688764,23,0,0,22.94,943,18,2006_2007,943_2006_2007
23,0.679688764,23,0,0,22.94,944,18,2006_2007,944_2006_2007
37,0.679688764,20,0,0,22.94,946,18,2006_2007,946_2006_2007
56,0.679688764,19,0,0,22.94,947,18,2006_2007,947_2006_2007
31,0.679688764,19,0,0,22.94,948,18,2006_2007,948_2006_2007
51,0.679688764,6,0,0,22.94,949,18,2006_2007,949_2006_2007
39,0.679688764,6,0,0,22.94,950,18,2006_2007,950_2006_2007
37,0.679688764,6,0,0,22.94,951,18,2006_2007,951_2006_2007
60,0.679688764,6,0,0,22.94,952,18,2006_2007,952_2006_2007
13,0.679688764,34,1,1,22.94,992,18,2006_2007,992_2006_2007
36,0.679688764,20,1,0,22.94,998,18,2006_2007,998_2006_2007
2,0.679688764,20,1,0,22.94,999,18,2006_2007,999_2006_2007
30,0.679688764,13,1,0,22.94,1001,18,2006_2007,1001_2006_2007
8,0.679688764,10,1,0,22.94,1002,18,2006_2007,1002_2006_2007
34,0.679688764,10,1,0,22.94,1003,18,2006_2007,1003_2006_2007
24,0.679688764,8,1,0,22.94,1004,18,2006_2007,1004_2006_2007
50,0.679688764,6,1,0,22.94,1005,18,2006_2007,1005_2006_2007
20,0.679688764,6,1,0,22.94,1006,18,2006_2007,1006_2006_2007
1,0.679688764,6,1,0,22.94,1007,18,2006_2007,1007_2006_2007
6,-1.92102678,39,1,1,3.82,596,32,2001_2002,596_2001_2002
14,-1.850303029,34,1,1,3.82,597,32,2001_2002,597_2001_2002
29,-1.850303029,26,0,1,3.82,919,32,2001_2002,919_2001_2002
22,-1.850303029,14,0,0,3.82,926,32,2001_2002,926_2001_2002
52,-0.039026946,40,1,0,5,475,19,2002_2003,475_2002_2003
58,-0.039026946,40,1,1,5,476,19,2002_2003,476_2002_2003
69,-0.039026946,35,0,0,5,920,19,2002_2003,920_2002_2003
94,-0.039026946,35,0,1,5,921,19,2002_2003,921_2002_2003
62,0.51689015,54,1,1,6,475,19,2003_2004,475_2003_2004
219,0.51689015,48,0,1,6,921,19,2003_2004,921_2003_2004
143,0.51689015,14,0,0,6,1037,19,2003_2004,1037_2003_2004
215,0.51689015,14,1,0,6,1050,19,2003_2004,1050_2003_2004
145,0.51689015,14,1,0,6,1051,19,2003_2004,1051_2003_2004
149,0.51689015,14,1,0,6,1052,19,2003_2004,1052_2003_2004
40,0.9507044,59,1,1,8,475,19,2004_2005,475_2004_2005
95,0.9507044,54,0,1,8,921,19,2004_2005,921_2004_2005
90,0.9507044,19,0,0,8,1037,19,2004_2005,1037_2004_2005
94,0.889133776,6,0,0,8,1039,19,2004_2005,1039_2004_2005
113,0.9507044,19,1,0,8,1052,19,2004_2005,1052_2004_2005
108,0.9507044,6,1,0,8,1053,19,2004_2005,1053_2004_2005
88,0.9507044,6,1,0,8,1054,19,2004_2005,1054_2004_2005
100,0.9507044,6,1,0,8,1055,19,2004_2005,1055_2004_2005
18,0.701561757,63,1,1,9.12,475,19,2004_2005,475_2004_2005
38,0.701561757,58,0,1,9.12,921,19,2004_2005,921_2004_2005
40,0.622271007,23,0,0,9.12,1037,19,2004_2005,1037_2004_2005
54,0.701561757,10,0,0,9.12,1039,19,2004_2005,1039_2004_2005
57,0.557321492,23,1,0,9.12,1052,19,2004_2005,1052_2004_2005
55,0.701561757,10,1,0,9.12,1053,19,2004_2005,1053_2004_2005
41,0.701561757,10,1,0,9.12,1054,19,2004_2005,1054_2004_2005
39,0.701561757,10,1,0,9.12,1055,19,2004_2005,1055_2004_2005
24,1.35430652,68,1,1,16.33,475,19,2004_2005,475_2004_2005
92,1.35430652,63,0,1,16.33,921,19,2004_2005,921_2004_2005
82,1.35430652,28,0,0,16.33,1037,19,2004_2005,1037_2004_2005
74,1.35430652,15,0,0,16.33,1039,19,2004_2005,1039_2004_2005
56,1.35430652,9,0,0,16.33,1041,19,2004_2005,1041_2004_2005
55,1.35430652,9,0,0,16.33,1042,19,2004_2005,1042_2004_2005
53,1.35430652,28,1,0,16.33,1052,19,2004_2005,1052_2004_2005
43,1.347160383,15,1,0,16.33,1053,19,2004_2005,1053_2004_2005
34,1.35430652,15,1,0,16.33,1054,19,2004_2005,1054_2004_2005
48,1.35430652,15,1,0,16.33,1055,19,2004_2005,1055_2004_2005
38,1.35430652,9,1,0,16.33,1056,19,2004_2005,1056_2004_2005
58,1.35430652,9,1,0,16.33,1057,19,2004_2005,1057_2004_2005
17,0.729962591,76,1,1,18.57,475,19,2005_2006,475_2005_2006
19,0.729962591,71,0,1,18.57,921,19,2005_2006,921_2005_2006
31,0.37907133,36,0,0,18.57,1037,19,2005_2006,1037_2005_2006
52,0.729962591,23,0,0,18.57,1039,19,2005_2006,1039_2005_2006
67,0.698068893,18,0,0,18.57,1041,19,2005_2006,1041_2005_2006
66,0.729962591,18,0,0,18.57,1042,19,2005_2006,1042_2005_2006
43,0.729962591,14,0,0,18.57,1043,19,2005_2006,1043_2005_2006
52,0.729962591,14,0,0,18.57,1044,19,2005_2006,1044_2005_2006
37,0.687538928,9,0,0,18.57,1045,19,2005_2006,1045_2005_2006
54,0.729962591,9,0,0,18.57,1046,19,2005_2006,1046_2005_2006
57,0.729962591,23,1,0,18.57,1053,19,2005_2006,1053_2005_2006
34,0.684796259,18,1,0,18.57,1056,19,2005_2006,1056_2005_2006
45,0.729962591,18,1,0,18.57,1057,19,2005_2006,1057_2005_2006
55,0.729962591,14,1,0,18.57,1058,19,2005_2006,1058_2005_2006
31,0.662663868,14,1,0,18.57,1059,19,2005_2006,1059_2005_2006
36,0.729962591,14,1,0,18.57,1060,19,2005_2006,1060_2005_2006
45,0.729962591,9,1,0,18.57,1061,19,2005_2006,1061_2005_2006
40,0.729962591,9,1,0,18.57,1063,19,2005_2006,1063_2005_2006
51,0.729962591,9,1,0,18.57,1064,19,2005_2006,1064_2005_2006
2,-0.065261891,81,1,1,21.95,475,19,2005_2006,475_2005_2006
5,-0.065261891,76,0,1,21.95,921,19,2005_2006,921_2005_2006
11,-0.065261891,42,0,0,21.95,1037,19,2005_2006,1037_2005_2006
11,-0.065261891,28,0,0,21.95,1039,19,2005_2006,1039_2005_2006
13,-0.065261891,23,0,0,21.95,1041,19,2005_2006,1041_2005_2006
13,-0.065261891,23,0,0,21.95,1042,19,2005_2006,1042_2005_2006
36,-0.065261891,19,0,0,21.95,1043,19,2005_2006,1043_2005_2006
18,-0.065261891,19,0,0,21.95,1044,19,2005_2006,1044_2005_2006
10,-0.065261891,14,0,0,21.95,1045,19,2005_2006,1045_2005_2006
27,-0.065261891,14,0,0,21.95,1046,19,2005_2006,1046_2005_2006
17,-0.065261891,28,1,0,21.95,1053,19,2005_2006,1053_2005_2006
11,-0.098068345,23,1,0,21.95,1056,19,2005_2006,1056_2005_2006
6,-0.098068345,23,1,0,21.95,1057,19,2005_2006,1057_2005_2006
12,-0.065261891,19,1,0,21.95,1058,19,2005_2006,1058_2005_2006
12,-0.146977736,19,1,0,21.95,1059,19,2005_2006,1059_2005_2006
14,-0.065261891,19,1,0,21.95,1060,19,2005_2006,1060_2005_2006
16,-0.065261891,14,1,0,21.95,1061,19,2005_2006,1061_2005_2006
12,-0.065261891,14,1,0,21.95,1063,19,2005_2006,1063_2005_2006
14,-0.065261891,14,1,0,21.95,1064,19,2005_2006,1064_2005_2006
3,-0.36776563,25,0,1,8.64,916,18,2001_2002,916_2001_2002
21,-0.36776563,16,0,0,8.64,924,18,2001_2002,924_2001_2002
27,-1.150838096,16,0,0,8.64,925,18,2001_2002,925_2001_2002
11,-0.36776563,13,0,0,8.64,927,18,2001_2002,927_2001_2002
2,-0.36776563,51,1,1,8.64,1381,18,2001_2002,1381_2001_2002
6,-0.36776563,44,1,0,8.64,1389,18,2001_2002,1389_2001_2002
21,-0.36776563,28,1,0,8.64,1398,18,2001_2002,1398_2001_2002
5,-0.36776563,28,1,0,8.64,1399,18,2001_2002,1399_2001_2002
9,-0.36776563,20,1,0,8.64,1404,18,2001_2002,1404_2001_2002
11,0.56331034,35,0,1,19.21,937,18,2006_2007,937_2006_2007
26,0.56331034,26,0,0,19.21,942,18,2006_2007,942_2006_2007
24,0.56331034,26,0,0,19.21,943,18,2006_2007,943_2006_2007
9,0.56331034,26,0,0,19.21,944,18,2006_2007,944_2006_2007
23,0.56331034,23,0,0,19.21,946,18,2006_2007,946_2006_2007
28,0.56331034,22,0,0,19.21,947,18,2006_2007,947_2006_2007
14,0.540071282,22,0,0,19.21,948,18,2006_2007,948_2006_2007
10,0.56331034,9,0,0,19.21,949,18,2006_2007,949_2006_2007
14,0.56331034,9,0,0,19.21,950,18,2006_2007,950_2006_2007
26,0.56331034,9,0,0,19.21,951,18,2006_2007,951_2006_2007
13,0.56331034,9,0,0,19.21,952,18,2006_2007,952_2006_2007
3,0.56331034,38,1,1,19.21,992,18,2006_2007,992_2006_2007
9,0.56331034,23,1,0,19.21,998,18,2006_2007,998_2006_2007
1,0.56331034,23,1,0,19.21,999,18,2006_2007,999_2006_2007
9,0.56331034,16,1,0,19.21,1001,18,2006_2007,1001_2006_2007
6,0.56331034,13,1,0,19.21,1002,18,2006_2007,1002_2006_2007
6,0.56331034,13,1,0,19.21,1003,18,2006_2007,1003_2006_2007
23,0.56331034,12,1,0,19.21,1004,18,2006_2007,1004_2006_2007
46,0.56331034,9,1,0,19.21,1005,18,2006_2007,1005_2006_2007
17,0.56331034,9,1,0,19.21,1006,18,2006_2007,1006_2006_2007
3,0.56331034,9,1,0,19.21,1007,18,2006_2007,1007_2006_2007
2,0.102569946,75,0,1,17,916,18,2005_2006,916_2005_2006
7,0.186604964,24,0,0,17,937,18,2005_2006,937_2005_2006
6,0.186604964,17,0,0,17,941,18,2005_2006,941_2005_2006
4,0.071020874,14,0,0,17,942,18,2005_2006,942_2005_2006
13,0.186604964,14,0,0,17,943,18,2005_2006,943_2005_2006
9,0.102569946,14,0,0,17,944,18,2005_2006,944_2005_2006
14,0.186604964,12,0,0,17,946,18,2005_2006,946_2005_2006
11,0.159137216,11,0,0,17,947,18,2005_2006,947_2005_2006
4,0.186604964,11,0,0,17,948,18,2005_2006,948_2005_2006
10,0.186604964,47,1,1,17,983,18,2005_2006,983_2005_2006
6,0.172095829,36,1,0,17,989,18,2005_2006,989_2005_2006
10,0.186604964,26,1,0,17,992,18,2005_2006,992_2005_2006
12,0.186604964,24,1,0,17,994,18,2005_2006,994_2005_2006
8,0.15743829,17,1,0,17,995,18,2005_2006,995_2005_2006
6,0.154034384,17,1,0,17,996,18,2005_2006,996_2005_2006
2,0.186604964,12,1,0,17,997,18,2005_2006,997_2005_2006
12,0.151760613,12,1,0,17,998,18,2005_2006,998_2005_2006
0,0.16928869,12,1,0,17,999,18,2005_2006,999_2005_2006
0,-3.919781603,30,0,1,11.83,1116,23,1997_1998,1116_1997_1998
0,-3.919781603,15,0,0,11.83,1119,23,1997_1998,1119_1997_1998
0,-3.919781603,12,0,0,11.83,1120,23,1997_1998,1120_1997_1998
0,-3.919781603,12,0,0,11.83,1121,23,1997_1998,1121_1997_1998
0,-3.919781603,15,1,0,11.83,1137,23,1997_1998,1137_1997_1998
0,-3.919781603,12,1,0,11.83,1138,23,1997_1998,1138_1997_1998
0,-3.919781603,12,1,0,11.83,1139,23,1997_1998,1139_1997_1998
0,-3.919781603,7,1,0,11.83,1140,23,1997_1998,1140_1997_1998
21,-0.115785708,25,0,0,17,1161,28,2000_2001,1161_2000_2001
6,-0.115785708,17,0,0,17,1163,28,2000_2001,1163_2000_2001
16,-0.115785708,13,0,0,17,1164,28,2000_2001,1164_2000_2001
14,-0.085258176,6,0,0,17,1165,28,2000_2001,1165_2000_2001
5,-0.085258176,6,0,0,17,1166,28,2000_2001,1166_2000_2001
4,-0.085258176,6,0,0,17,1167,28,2000_2001,1167_2000_2001
13,-0.115785708,25,1,0,17,1202,28,2000_2001,1202_2000_2001
11,-0.115785708,17,1,0,17,1203,28,2000_2001,1203_2000_2001
21,-0.115785708,17,1,0,17,1204,28,2000_2001,1204_2000_2001
16,-0.115785708,13,1,0,17,1206,28,2000_2001,1206_2000_2001
10,-0.115785708,11,1,0,17,1207,28,2000_2001,1207_2000_2001
14,-0.115785708,11,1,0,17,1208,28,2000_2001,1208_2000_2001
7,-0.115785708,11,1,0,17,1209,28,2000_2001,1209_2000_2001
15,-0.085258176,6,1,0,17,1210,28,2000_2001,1210_2000_2001
11,-0.115785708,47,0,1,17,1319,28,2000_2001,1319_2000_2001
2,-3.022211058,28,0,0,22.83,1163,28,2001_2002,1163_2001_2002
1,-3.022211058,23,0,0,22.83,1164,28,2001_2002,1164_2001_2002
2,-3.022211058,17,0,0,22.83,1165,28,2001_2002,1165_2001_2002
3,-3.022211058,17,0,0,22.83,1166,28,2001_2002,1166_2001_2002
3,-3.022211058,17,0,0,22.83,1167,28,2001_2002,1167_2001_2002
7,-3.022211058,14,0,0,22.83,1168,28,2001_2002,1168_2001_2002
9,-3.022211058,14,0,0,22.83,1169,28,2001_2002,1169_2001_2002
2,-3.022211058,14,0,0,22.83,1170,28,2001_2002,1170_2001_2002
5,-3.022211058,11,0,0,22.83,1171,28,2001_2002,1171_2001_2002
0,-3.022211058,11,0,0,22.83,1172,28,2001_2002,1172_2001_2002
5,-3.022211058,6,0,0,22.83,1173,28,2001_2002,1173_2001_2002
7,-3.022211058,6,0,0,22.83,1174,28,2001_2002,1174_2001_2002
4,-3.022211058,23,1,0,22.83,1206,28,2001_2002,1206_2001_2002
8,-3.022211058,22,1,0,22.83,1207,28,2001_2002,1207_2001_2002
3,-3.843840984,22,1,0,22.83,1208,28,2001_2002,1208_2001_2002
6,-3.022211058,22,1,0,22.83,1209,28,2001_2002,1209_2001_2002
15,-3.022211058,14,1,0,22.83,1211,28,2001_2002,1211_2001_2002
6,-3.022211058,14,1,0,22.83,1212,28,2001_2002,1212_2001_2002
13,-3.022211058,11,1,0,22.83,1213,28,2001_2002,1213_2001_2002
15,-3.022211058,11,1,0,22.83,1214,28,2001_2002,1214_2001_2002
9,-3.022211058,11,1,0,22.83,1215,28,2001_2002,1215_2001_2002
2,-3.022211058,58,0,1,22.83,1319,28,2001_2002,1319_2001_2002
16,-2.092838972,31,0,0,24.33,1163,28,2001_2002,1163_2001_2002
13,-2.092838972,26,0,0,24.33,1164,28,2001_2002,1164_2001_2002
17,-2.092838972,19,0,0,24.33,1165,28,2001_2002,1165_2001_2002
21,-2.092838972,19,0,0,24.33,1166,28,2001_2002,1166_2001_2002
12,-2.092838972,19,0,0,24.33,1167,28,2001_2002,1167_2001_2002
11,-2.092838972,17,0,0,24.33,1168,28,2001_2002,1168_2001_2002
7,-2.092838972,17,0,0,24.33,1169,28,2001_2002,1169_2001_2002
9,-2.092838972,17,0,0,24.33,1170,28,2001_2002,1170_2001_2002
11,-2.092838972,14,0,0,24.33,1171,28,2001_2002,1171_2001_2002
3,-2.092838972,9,0,0,24.33,1173,28,2001_2002,1173_2001_2002
10,-2.092838972,9,0,0,24.33,1174,28,2001_2002,1174_2001_2002
9,-2.092838972,6,0,0,24.33,1175,28,2001_2002,1175_2001_2002
2,-2.092838972,26,1,0,24.33,1206,28,2001_2002,1206_2001_2002
15,-2.092838972,24,1,0,24.33,1207,28,2001_2002,1207_2001_2002
6,-2.092838972,24,1,0,24.33,1208,28,2001_2002,1208_2001_2002
6,-2.092838972,24,1,0,24.33,1209,28,2001_2002,1209_2001_2002
7,-2.092838972,17,1,0,24.33,1211,28,2001_2002,1211_2001_2002
13,-2.092838972,17,1,0,24.33,1212,28,2001_2002,1212_2001_2002
11,-2.092838972,14,1,0,24.33,1213,28,2001_2002,1213_2001_2002
13,-2.092838972,14,1,0,24.33,1214,28,2001_2002,1214_2001_2002
6,-2.092838972,14,1,0,24.33,1215,28,2001_2002,1215_2001_2002
1,-2.092838972,6,1,0,24.33,1218,28,2001_2002,1218_2001_2002
7,-2.092838972,6,1,0,24.33,1219,28,2001_2002,1219_2001_2002
10,-2.092838972,6,1,0,24.33,1220,28,2001_2002,1220_2001_2002
13,-2.092838972,61,0,1,24.33,1319,28,2001_2002,1319_2001_2002
30,0.138615951,16,0,1,6.96,1178,28,2003_2004,1178_2003_2004
23,0.138615951,13,0,0,6.96,1180,28,2003_2004,1180_2003_2004
68,0.138615951,23,1,1,6.96,1226,28,2003_2004,1226_2003_2004
32,0.138615951,23,1,0,6.96,1227,28,2003_2004,1227_2003_2004
65,0.138615951,16,1,0,6.96,1232,28,2003_2004,1232_2003_2004
32,0.138615951,16,1,0,6.96,1233,28,2003_2004,1233_2003_2004
66,0.138615951,13,1,0,6.96,1234,28,2003_2004,1234_2003_2004
8,0.25332066,24,0,1,11,1178,28,2004_2005,1178_2004_2005
8,0.25332066,9,0,0,11,1184,28,2004_2005,1184_2004_2005
27,0.25332066,9,0,0,11,1185,28,2004_2005,1185_2004_2005
18,0.25332066,32,1,1,11,1226,28,2004_2005,1226_2004_2005
28,0.25332066,32,1,0,11,1227,28,2004_2005,1227_2004_2005
30,0.25332066,24,1,0,11,1232,28,2004_2005,1232_2004_2005
19,0.25332066,24,1,0,11,1233,28,2004_2005,1233_2004_2005
14,0.25332066,22,1,0,11,1234,28,2004_2005,1234_2004_2005
20,0.25332066,9,1,0,11,1237,28,2004_2005,1237_2004_2005
48,0.25332066,9,1,0,11,1238,28,2004_2005,1238_2004_2005
9,0.25332066,9,1,0,11,1239,28,2004_2005,1239_2004_2005
41,1.058602003,29,0,1,12.8,1178,28,2004_2005,1178_2004_2005
66,1.058602003,14,0,0,12.8,1184,28,2004_2005,1184_2004_2005
67,1.058602003,14,0,0,12.8,1185,28,2004_2005,1185_2004_2005
