babysit,no.babysit,total.day,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
11,26,37,26,0,0,14.6667,2809,78,2014_2015,2809_2014_2015
2,35,37,15,1,0,14.6667,2871,78,2014_2015,2871_2014_2015
0,37,37,12,0,0,14.6667,2908,78,2014_2015,2908_2014_2015
5,32,37,12,0,0,14.6667,2909,78,2014_2015,2909_2014_2015
5,32,37,12,0,0,14.6667,2910,78,2014_2015,2910_2014_2015
2,35,37,10,1,0,14.6667,2967,78,2014_2015,2967_2014_2015
8,29,37,10,0,0,14.6667,2968,78,2014_2015,2968_2014_2015
3,34,37,7,1,0,14.6667,3040,78,2014_2015,3040_2014_2015
1,40,41,46,0,1,18.6087,2438,62,2014_2015,2438_2014_2015
0,41,41,36,1,0,18.6087,2540,62,2014_2015,2540_2014_2015
1,40,41,14,0,0,18.6087,2879,62,2014_2015,2879_2014_2015
7,34,41,14,1,0,18.6087,2880,62,2014_2015,2880_2014_2015
2,39,41,14,1,0,18.6087,2881,62,2014_2015,2881_2014_2015
7,34,41,11,1,0,18.6087,2929,62,2014_2015,2929_2014_2015
13,28,41,11,1,0,18.6087,2930,62,2014_2015,2930_2014_2015
6,35,41,11,0,0,18.6087,2931,62,2014_2015,2931_2014_2015
7,34,41,11,1,0,18.6087,2932,62,2014_2015,2932_2014_2015
1,40,41,9,1,0,18.6087,3008,62,2014_2015,3008_2014_2015
1,40,41,9,1,0,18.6087,3009,62,2014_2015,3009_2014_2015
4,37,41,9,1,0,18.6087,3010,62,2014_2015,3010_2014_2015
5,36,41,9,1,0,18.6087,3011,62,2014_2015,3011_2014_2015
0,41,41,5,1,0,18.6087,3073,62,2014_2015,3073_2014_2015
0,41,41,5,0,0,18.6087,3075,62,2014_2015,3075_2014_2015
2,44,46,73,1,0,7.1154,1812,36,2014_2015,1812_2014_2015
2,44,46,70,1,0,7.1154,1999,36,2014_2015,1999_2014_2015
3,43,46,63,1,1,7.1154,2001,36,2014_2015,2001_2014_2015
5,41,46,33,0,0,7.1154,2727,36,2014_2015,2727_2014_2015
1,45,46,33,0,1,7.1154,2728,36,2014_2015,2728_2014_2015
18,28,46,10,1,0,7.1154,2984,36,2014_2015,2984_2014_2015
0,42,42,100,0,1,8.7667,445,7,2014_2015,445_2014_2015
15,27,42,13,1,0,8.7667,2913,7,2014_2015,2913_2014_2015
7,35,42,10,0,0,8.7667,2972,7,2014_2015,2972_2014_2015
3,39,42,10,0,0,8.7667,2973,7,2014_2015,2973_2014_2015
1,38,39,49,0,1,15.7143,2360,77,2014_2015,2360_2014_2015
12,27,39,15,1,0,15.7143,2884,77,2014_2015,2884_2014_2015
4,35,39,12,0,0,15.7143,2946,77,2014_2015,2946_2014_2015
8,31,39,12,1,0,15.7143,2947,77,2014_2015,2947_2014_2015
8,31,39,12,0,0,15.7143,2948,77,2014_2015,2948_2014_2015
7,32,39,12,0,0,15.7143,2949,77,2014_2015,2949_2014_2015
3,36,39,9,1,0,15.7143,3037,77,2014_2015,3037_2014_2015
7,32,39,9,1,0,15.7143,3038,77,2014_2015,3038_2014_2015
3,36,39,9,1,0,15.7143,3039,77,2014_2015,3039_2014_2015
2,37,39,6,1,0,15.7143,3087,77,2014_2015,3087_2014_2015
2,37,39,6,0,0,15.7143,3088,77,2014_2015,3088_2014_2015
1,38,39,6,0,0,15.7143,3089,77,2014_2015,3089_2014_2015
4,35,39,6,1,0,15.7143,3091,77,2014_2015,3091_2014_2015
8,42,50,65,1,0,9,1904,112,2014_2015,1904_2014_2015
6,44,50,42,1,0,9,2633,112,2014_2015,2633_2014_2015
0,50,50,36,1,1,9,2641,112,2014_2015,2641_2014_2015
16,34,50,19,0,0,9,2866,112,2014_2015,2866_2014_2015
0,50,50,19,0,1,9,2867,112,2014_2015,2867_2014_2015
1,49,50,14,0,0,9,2918,112,2014_2015,2918_2014_2015
0,50,50,14,0,0,9,2919,112,2014_2015,2919_2014_2015
9,41,50,14,1,0,9,2937,112,2014_2015,2937_2014_2015
6,44,50,11,1,0,9,3024,112,2014_2015,3024_2014_2015
5,7,12,40,0,0,3.2667,2529,111,2014_2015,2529_2014_2015
0,12,12,35,0,0,3.2667,2741,111,2014_2015,2741_2014_2015
0,34,34,73,0,1,10.5333,1846,102,2014_2015,1846_2014_2015
0,34,34,72,1,1,10.5333,1857,102,2014_2015,1857_2014_2015
12,22,34,12,1,0,10.5333,2993,102,2014_2015,2993_2014_2015
3,31,34,9,0,0,10.5333,3060,102,2014_2015,3060_2014_2015
10,24,34,9,1,0,10.5333,3061,102,2014_2015,3061_2014_2015
8,26,34,9,1,0,10.5333,3062,102,2014_2015,3062_2014_2015
5,29,34,9,1,0,10.5333,3063,102,2014_2015,3063_2014_2015
0,34,34,5,1,0,10.5333,3115,102,2014_2015,3115_2014_2015
0,34,34,5,0,0,10.5333,3119,102,2014_2015,3119_2014_2015
1,33,34,5,0,0,10.5333,3120,102,2014_2015,3120_2014_2015
0,49,49,49,0,1,17.7742,2560,106,2014_2015,2560_2014_2015
14,35,49,49,0,0,17.7742,2562,106,2014_2015,2562_2014_2015
11,38,49,12,0,0,17.7742,2975,106,2014_2015,2975_2014_2015
5,44,49,12,1,0,17.7742,2976,106,2014_2015,2976_2014_2015
