guard.min,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
14,-0.170462395,12,1,0,30.73,2534,62,2011_2012,2534_2011_2012
64,0.471155667,15,1,0,36.3,2534,62,2011_2012,2534_2011_2012
19,0.288380652,18,1,0,34.08,2534,62,2012_2013,2534_2012_2013
0,0.184704713,21,1,0,30.06,2534,62,2012_2013,2534_2012_2013
1,-0.01200429,24,1,0,26.78,2534,62,2012_2013,2534_2012_2013
3,0.637224338,30,1,0,10.89,2534,94,2013_2014,2534_2013_2014
5,0.745890968,33,1,0,8.59,2534,94,2013_2014,2534_2013_2014
653,0.711947903,36,1,1,9.22,2534,94,2013_2014,2534_2013_2014
500,-0.507635593,39,1,1,7.91,2534,94,2013_2014,2534_2013_2014
0,0.019928753,6,1,0,33.85,2536,62,2011_2012,2536_2011_2012
1,0.527856131,9,1,0,35.23,2536,62,2011_2012,2536_2011_2012
1,0.079632393,12,1,0,32.44,2536,62,2012_2013,2536_2012_2013
1,0.209043636,15,1,0,30.26,2536,62,2012_2013,2536_2012_2013
19,0.196649182,18,1,0,25.47,2536,62,2012_2013,2536_2012_2013
238,0.832854652,21,1,0,18.02,2536,62,2012_2013,2536_2012_2013
233,0.232651747,24,1,0,11.99,2536,62,2013_2014,2536_2013_2014
80,0.080872815,27,1,0,14.68,2536,62,2013_2014,2536_2013_2014
234,0.427030956,30,1,0,18.75,2536,62,2013_2014,2536_2013_2014
32,-0.827202875,33,1,0,19.73,2536,62,2013_2014,2536_2013_2014
5,0.05709606,6,1,0,33.85,2538,62,2011_2012,2538_2011_2012
5,0.527856131,9,1,0,35.23,2538,62,2011_2012,2538_2011_2012
11,0.079632393,12,1,0,32.44,2538,62,2012_2013,2538_2012_2013
1,0.198346442,15,1,0,30.26,2538,62,2012_2013,2538_2012_2013
5,0.135479168,18,1,0,25.47,2538,62,2012_2013,2538_2012_2013
4,-1.298584039,24,1,0,16.85,2538,100,2013_2014,2538_2013_2014
63,-0.420239183,27,1,0,12.52,2538,100,2013_2014,2538_2013_2014
224,0.294162908,30,1,0,18.91,2538,100,2013_2014,2538_2013_2014
129,-0.145790937,33,1,0,17.3,2538,100,2013_2014,2538_2013_2014
134,-0.384924527,36,1,1,16.47,2538,100,2014_2015,2538_2014_2015
29,-1.484174744,39,1,0,7.5,2538,100,2014_2015,2538_2014_2015
2,0.105431295,6,1,0,33.85,2539,62,2011_2012,2539_2011_2012
2,0.527856131,9,1,0,35.23,2539,62,2011_2012,2539_2011_2012
0,0.079632393,12,1,0,32.44,2539,62,2012_2013,2539_2012_2013
6,0.192112085,15,1,0,30.26,2539,62,2012_2013,2539_2012_2013
4,0.203706251,18,1,0,25.47,2539,62,2012_2013,2539_2012_2013
5,-1.143859498,24,1,0,16.85,2539,100,2013_2014,2539_2013_2014
111,-0.473677635,27,1,0,12.52,2539,100,2013_2014,2539_2013_2014
202,0.296782567,30,1,0,18.91,2539,100,2013_2014,2539_2013_2014
352,-0.31709912,33,1,0,17.3,2539,100,2013_2014,2539_2013_2014
194,-0.554196363,36,1,0,17.79,2539,100,2014_2015,2539_2014_2015
0,0.541322032,6,1,0,35.41,2540,62,2011_2012,2540_2011_2012
7,0.167155176,9,1,0,33.7,2540,62,2012_2013,2540_2012_2013
13,0.260955055,12,1,0,30.11,2540,62,2012_2013,2540_2012_2013
9,0.330357497,15,1,0,25.81,2540,62,2012_2013,2540_2012_2013
161,0.66497688,18,1,0,19.91,2540,62,2012_2013,2540_2012_2013
147,0.265790589,21,1,0,12.32,2540,62,2013_2014,2540_2013_2014
237,0.239239234,24,1,0,13.94,2540,62,2013_2014,2540_2013_2014
436,0.369020264,27,1,0,18.22,2540,62,2013_2014,2540_2013_2014
392,0.497586984,30,1,0,20.01,2540,62,2013_2014,2540_2013_2014
272,0.657503543,33,1,0,18.86,2540,62,2014_2015,2540_2014_2015
237,0.91410553,36,1,0,19.69,2540,62,2014_2015,2540_2014_2015
17,0.264985939,42,1,0,9.75,2540,7,2014_2015,2540_2014_2015
74,0.842957469,45,1,0,14.14,2540,7,2015_2016,2540_2015_2016
7,1.052612326,48,1,0,12.61,2540,7,2015_2016,2540_2015_2016
1,0.049176893,51,1,0,9,2540,7,2015_2016,2540_2015_2016
2,0.544558669,6,1,0,35.41,2541,62,2011_2012,2541_2011_2012
0,0.167155176,9,1,0,33.7,2541,62,2012_2013,2541_2012_2013
0,0.289433923,12,1,0,30.11,2541,62,2012_2013,2541_2012_2013
0,0.102996612,15,1,0,25.81,2541,62,2012_2013,2541_2012_2013
5,-0.531454697,21,1,0,17.98,2541,100,2013_2014,2541_2013_2014
26,-0.431304872,24,1,0,12.96,2541,100,2013_2014,2541_2013_2014
96,0.125641397,27,1,0,17.67,2541,100,2013_2014,2541_2013_2014
15,-1.274144916,30,1,0,22,2541,100,2013_2014,2541_2013_2014
1,0.441130643,6,0,0,13.15,2552,7,2011_2012,2552_2011_2012
1,0.544343149,9,0,0,11.72,2552,7,2011_2012,2552_2011_2012
12,0.410860635,12,0,0,14.59,2552,7,2011_2012,2552_2011_2012
56,0.514908459,15,0,0,14.7,2552,7,2011_2012,2552_2011_2012
12,0.231825915,18,0,0,14.5,2552,7,2012_2013,2552_2012_2013
29,1.035127717,21,0,0,15.63,2552,7,2012_2013,2552_2012_2013
62,0.853319313,24,0,0,14.4,2552,7,2012_2013,2552_2012_2013
80,1.013078768,27,0,0,12.85,2552,7,2012_2013,2552_2012_2013
111,0.434100278,30,0,0,7.06,2552,7,2013_2014,2552_2013_2014
44,-0.942811233,33,0,0,6.96,2552,7,2013_2014,2552_2013_2014
0,0.261493242,6,0,0,14.57,2554,7,2012_2013,2554_2012_2013
0,0.946909307,9,0,0,15.46,2554,7,2012_2013,2554_2012_2013
5,0.926306303,12,0,0,14.62,2554,7,2012_2013,2554_2012_2013
1,1.013078768,15,0,0,13.23,2554,7,2012_2013,2554_2012_2013
31,0.489737424,18,0,0,7.67,2554,7,2013_2014,2554_2013_2014
51,-0.552158385,21,0,0,6.65,2554,7,2013_2014,2554_2013_2014
330,-0.334578665,24,0,0,7.62,2554,7,2013_2014,2554_2013_2014
0,0.244430311,6,0,0,14.57,2555,7,2012_2013,2555_2012_2013
0,0.93156789,9,0,0,15.46,2555,7,2012_2013,2555_2012_2013
2,0.926306303,12,0,0,14.62,2555,7,2012_2013,2555_2012_2013
24,1.013078768,15,0,0,13.23,2555,7,2012_2013,2555_2012_2013
23,0.489737424,18,0,0,7.67,2555,7,2013_2014,2555_2013_2014
57,-0.596708806,21,0,0,6.65,2555,7,2013_2014,2555_2013_2014
332,-0.36103625,24,0,0,7.62,2555,7,2013_2014,2555_2013_2014
5,0.261493242,6,1,0,14.57,2557,7,2012_2013,2557_2012_2013
0,0.93156789,9,1,0,15.46,2557,7,2012_2013,2557_2012_2013
5,0.926306303,12,1,0,14.62,2557,7,2012_2013,2557_2012_2013
14,0.98546648,15,1,0,13.23,2557,7,2012_2013,2557_2012_2013
7,-1.475746811,18,1,0,9.86,2557,7,2013_2014,2557_2013_2014
133,-0.046468493,6,0,0,7.09,2560,78,2011_2012,2560_2011_2012
272,0.615191099,9,0,0,6.81,2560,78,2011_2012,2560_2011_2012
608,-0.085062764,12,0,0,7.5,2560,78,2011_2012,2560_2011_2012
735,0.600837981,15,0,0,7,2560,78,2011_2012,2560_2011_2012
499,0.11482205,18,0,0,7.07,2560,78,2012_2013,2560_2012_2013
545,0.832338806,21,0,0,8.88,2560,78,2012_2013,2560_2012_2013
451,0.92598672,24,0,0,8.98,2560,78,2012_2013,2560_2012_2013
386,0.746442972,27,0,0,8.79,2560,78,2012_2013,2560_2012_2013
120,0.705125568,30,0,0,9.84,2560,78,2013_2014,2560_2013_2014
15,-1.77229523,42,0,1,10.3,2560,106,2014_2015,2560_2014_2015
68,0.645414568,45,0,1,14.55,2560,106,2014_2015,2560_2014_2015
23,0.621496251,48,0,1,17.16,2560,106,2014_2015,2560_2014_2015
52,0.041847587,51,0,1,15.48,2560,106,2014_2015,2560_2014_2015
8,0.700366278,54,0,1,13.33,2560,106,2015_2016,2560_2015_2016
24,1.152768034,57,0,1,13.29,2560,106,2015_2016,2560_2015_2016
64,0.438557338,60,0,0,7.84,2560,106,2015_2016,2560_2015_2016
18,-1.274144916,6,0,0,7.6,2561,78,2011_2012,2561_2011_2012
36,-0.046468493,6,0,0,7.09,2562,78,2011_2012,2562_2011_2012
80,0.577741716,9,0,0,6.81,2562,78,2011_2012,2562_2011_2012
142,-0.165189039,12,0,0,7.5,2562,78,2011_2012,2562_2011_2012
876,0.600837981,15,0,0,7,2562,78,2011_2012,2562_2011_2012
255,0.092597057,18,0,0,7.07,2562,78,2012_2013,2562_2012_2013
79,0.874958751,21,0,0,8.88,2562,78,2012_2013,2562_2012_2013
73,0.92598672,24,0,0,8.98,2562,78,2012_2013,2562_2012_2013
174,0.729778057,27,0,0,8.79,2562,78,2012_2013,2562_2012_2013
1,-2.305574318,42,0,0,10.3,2562,106,2014_2015,2562_2014_2015
3,0.485455922,45,0,0,14.55,2562,106,2014_2015,2562_2014_2015
19,0.041847587,51,0,0,15.48,2562,106,2014_2015,2562_2014_2015
1,-0.046468493,6,1,0,7.09,2564,78,2011_2012,2564_2011_2012
68,0.603721552,9,1,0,6.81,2564,78,2011_2012,2564_2011_2012
29,-0.085062764,12,1,0,7.5,2564,78,2011_2012,2564_2011_2012
467,0.600837981,15,1,0,7,2564,78,2011_2012,2564_2011_2012
408,0.11482205,18,1,0,7.07,2564,78,2012_2013,2564_2012_2013
71,0.874958751,21,1,0,8.88,2564,78,2012_2013,2564_2012_2013
56,0.92598672,24,1,0,8.98,2564,78,2012_2013,2564_2012_2013
175,0.711758886,27,1,0,8.79,2564,78,2012_2013,2564_2012_2013
68,0.703223982,30,1,0,9.84,2564,78,2013_2014,2564_2013_2014
395,0.803641166,36,1,1,8.97,2564,28,2013_2014,2564_2013_2014
147,0.404142232,39,1,1,10.82,2564,28,2013_2014,2564_2013_2014
3,-0.111456564,42,1,0,11,2564,28,2014_2015,2564_2014_2015
35,0.065593905,6,1,0,7.36,2565,78,2012_2013,2565_2012_2013
20,0.864436502,9,1,0,8.88,2565,78,2012_2013,2565_2012_2013
11,0.921504138,12,1,0,8.98,2565,78,2012_2013,2565_2012_2013
32,0.872627962,15,1,0,8.8,2565,78,2012_2013,2565_2012_2013
189,0.608034725,18,1,0,9.92,2565,78,2013_2014,2565_2013_2014
474,0.495125179,21,1,0,9.97,2565,78,2013_2014,2565_2013_2014
834,0.541322032,24,1,0,12.7,2565,78,2013_2014,2565_2013_2014
122,0.403179566,27,1,0,14.46,2565,78,2013_2014,2565_2013_2014
270,0.736840925,30,1,0,13.19,2565,78,2014_2015,2565_2014_2015
136,0.811881608,33,1,0,15.29,2565,78,2014_2015,2565_2014_2015
177,0.831478598,36,1,0,18.62,2565,78,2014_2015,2565_2014_2015
74,0.311354075,39,1,0,17.97,2565,78,2014_2015,2565_2014_2015
0,-0.103910774,6,0,0,10.2,2573,9,2012_2013,2573_2012_2013
0,-0.070670888,9,0,0,8.61,2573,9,2012_2013,2573_2012_2013
248,0.691946562,6,1,0,10.53,2574,9,2007_2008,2574_2007_2008
109,0.899667859,9,1,0,14.4,2574,9,2008_2009,2574_2008_2009
182,0.018627607,12,1,0,16.6,2574,9,2008_2009,2574_2008_2009
0,-0.103910774,6,1,0,10.2,2576,9,2012_2013,2576_2012_2013
0,0.102996612,9,1,0,8.37,2576,9,2012_2013,2576_2012_2013
0,-0.103910774,6,1,0,10.2,2578,9,2012_2013,2578_2012_2013
0,-0.599875809,9,1,0,10,2578,9,2012_2013,2578_2012_2013
0,-0.065793538,6,0,0,18.02,2612,65,2012_2013,2612_2012_2013
8,0.393512736,9,0,0,16.9,2612,65,2012_2013,2612_2012_2013
0,0.548646657,12,0,0,14.82,2612,65,2012_2013,2612_2012_2013
12,0.708730791,15,0,0,15.53,2612,65,2012_2013,2612_2012_2013
6,0.52282435,18,0,0,9.01,2612,65,2013_2014,2612_2013_2014
0,-0.019024155,6,0,0,18.02,2613,65,2012_2013,2613_2012_2013
11,0.380100102,9,0,0,16.9,2613,65,2012_2013,2613_2012_2013
7,0.479573642,12,0,0,14.82,2613,65,2012_2013,2613_2012_2013
4,0.708730791,15,0,0,15.53,2613,65,2012_2013,2613_2012_2013
0,-0.033180838,18,0,0,9.82,2613,65,2013_2014,2613_2013_2014
0,-0.019024155,6,1,0,18.02,2614,65,2012_2013,2614_2012_2013
1,0.393512736,9,1,0,16.9,2614,65,2012_2013,2614_2012_2013
12,0.302266405,12,1,0,14.82,2614,65,2012_2013,2614_2012_2013
4,0.708730791,15,1,0,15.73,2614,65,2012_2013,2614_2012_2013
0,-0.019024155,6,1,0,18.02,2615,65,2012_2013,2615_2012_2013
0,0.393512736,9,1,0,16.9,2615,65,2012_2013,2615_2012_2013
1,0.533085612,12,1,0,14.82,2615,65,2012_2013,2615_2012_2013
0,0.708730791,15,1,0,15.73,2615,65,2012_2013,2615_2012_2013
0,0.539376102,6,0,0,27.42,2621,34,2011_2012,2621_2011_2012
1,0.292063301,9,0,0,21.42,2621,34,2012_2013,2621_2012_2013
4,0.747546265,12,0,0,16.42,2621,34,2012_2013,2621_2012_2013
1,0.945178804,15,0,0,15.01,2621,34,2012_2013,2621_2012_2013
0,-2.01527172,21,0,0,14.76,2621,100,2013_2014,2621_2013_2014
0,0.430334848,6,0,0,26.03,2622,34,2012_2013,2622_2012_2013
21,0.486132905,9,0,0,20.24,2622,34,2012_2013,2622_2012_2013
5,0.759801981,12,0,0,15.91,2622,34,2012_2013,2622_2012_2013
4,0.910713587,15,0,0,14.99,2622,34,2012_2013,2622_2012_2013
16,0.862086392,18,0,0,6.02,2622,34,2013_2014,2622_2013_2014
22,0.698648578,21,0,0,4.84,2622,34,2013_2014,2622_2013_2014
389,0.927424212,24,0,0,5.37,2622,34,2013_2014,2622_2013_2014
245,0.787711488,27,0,1,7.45,2622,34,2013_2014,2622_2013_2014
47,-0.177274611,30,0,0,7.78,2622,34,2014_2015,2622_2014_2015
0,0.200041447,6,0,0,27.81,2628,18,2011_2012,2628_2011_2012
0,0.461532328,9,0,0,27.3,2628,18,2011_2012,2628_2011_2012
5,0.328061333,12,0,0,27.6,2628,18,2011_2012,2628_2011_2012
12,0.099030315,15,0,0,31.02,2628,18,2011_2012,2628_2011_2012
7,-0.010338571,18,0,0,30.89,2628,18,2012_2013,2628_2012_2013
1,0.467727087,21,0,0,30.78,2628,18,2012_2013,2628_2012_2013
0,-2.543822173,24,0,0,18.43,2628,18,2012_2013,2628_2012_2013
6,0.373217298,6,1,0,29.86,2630,18,2010_2011,2630_2010_2011
10,0.211004426,9,1,0,28.31,2630,18,2011_2012,2630_2011_2012
7,0.506055032,12,1,0,26.57,2630,18,2011_2012,2630_2011_2012
1,0.19778094,15,1,0,28.69,2630,18,2011_2012,2630_2011_2012
1,0.292588526,24,1,0,31.78,2630,18,2012_2013,2630_2012_2013
0,-0.032503136,27,1,0,21,2630,18,2012_2013,2630_2012_2013
1,0.767967832,30,1,0,21.45,2630,18,2012_2013,2630_2012_2013
4,-0.211892241,36,1,0,10.43,2630,81,2013_2014,2630_2013_2014
12,0.253667213,39,1,0,14.9,2630,81,2013_2014,2630_2013_2014
50,0.437151527,42,1,0,18.59,2630,81,2013_2014,2630_2013_2014
4,0.920702017,45,1,0,17.65,2630,81,2014_2015,2630_2014_2015
0,0.365801426,51,1,0,21.9,2630,81,2014_2015,2630_2014_2015
0,-6.285789769,57,1,0,4.83,2630,120,2015_2016,2630_2015_2016
2,0.386702108,6,1,0,29.86,2631,18,2010_2011,2631_2010_2011
2,0.148185299,9,1,0,28.31,2631,18,2011_2012,2631_2011_2012
5,0.499820873,12,1,0,26.57,2631,18,2011_2012,2631_2011_2012
0,0.182703051,15,1,0,28.69,2631,18,2011_2012,2631_2011_2012
14,0.118137707,18,1,0,31.16,2631,18,2011_2012,2631_2011_2012
0,-0.404725292,21,1,0,31.05,2631,18,2012_2013,2631_2012_2013
22,0.389868707,6,1,0,29.86,2632,18,2010_2011,2632_2010_2011
41,0.341271374,9,1,0,28.31,2632,18,2011_2012,2632_2011_2012
3,0.513363538,12,1,0,26.57,2632,18,2011_2012,2632_2011_2012
24,0.139037814,15,1,0,28.69,2632,18,2011_2012,2632_2011_2012
21,0.273276291,18,1,0,31.16,2632,18,2011_2012,2632_2011_2012
31,0.131016856,21,1,0,29.36,2632,18,2012_2013,2632_2012_2013
0,0.38621424,24,1,0,31.78,2632,18,2012_2013,2632_2012_2013
0,0.004226725,27,1,0,21,2632,18,2012_2013,2632_2012_2013
9,0.809432569,30,1,0,21.45,2632,18,2012_2013,2632_2012_2013
3,-0.033180838,36,1,0,10.43,2632,81,2013_2014,2632_2013_2014
26,0.222706298,39,1,0,14.9,2632,81,2013_2014,2632_2013_2014
67,0.403901634,42,1,0,18.59,2632,81,2013_2014,2632_2013_2014
0,0.940131226,48,1,0,20.79,2632,81,2014_2015,2632_2014_2015
10,0.4002872,51,1,0,21.9,2632,81,2014_2015,2632_2014_2015
0,-0.342328918,60,1,0,15.27,2632,81,2015_2016,2632_2015_2016
0,0.356845099,6,1,0,31.31,2633,18,2011_2012,2633_2011_2012
0,0.023175825,9,1,0,31.3,2633,18,2011_2012,2633_2011_2012
4,0.184990409,12,1,0,28.73,2633,18,2012_2013,2633_2012_2013
2,0.46474818,15,1,0,28.05,2633,18,2012_2013,2633_2012_2013
1,0.637224338,18,1,0,23.12,2633,18,2012_2013,2633_2012_2013
0,0.735171671,21,1,0,20.87,2633,18,2012_2013,2633_2012_2013
1,0.602692453,24,1,0,14.44,2633,18,2013_2014,2633_2013_2014
133,0.664780773,27,1,0,5.61,2633,101,2013_2014,2633_2013_2014
329,1.073139985,30,1,0,9.79,2633,101,2013_2014,2633_2013_2014
131,0.696163366,33,1,0,7.56,2633,101,2013_2014,2633_2013_2014
1,0.993979778,39,1,0,7.81,2633,112,2014_2015,2633_2014_2015
13,0.699603142,42,1,0,10.46,2633,112,2014_2015,2633_2014_2015
37,1.076411019,54,1,1,8.29,2633,28,2015_2016,2633_2015_2016
184,0.769775389,57,1,1,9.47,2633,28,2015_2016,2633_2015_2016
214,1.062414929,60,1,1,11.78,2633,28,2016_2017,2633_2016_2017
270,1.089833647,63,1,0,10.43,2633,28,2016_2017,2633_2016_2017
0,0.152001907,6,1,0,28.51,2641,18,2012_2013,2641_2012_2013
0,0.45600051,9,1,0,28.4,2641,18,2012_2013,2641_2012_2013
0,0.418257828,12,1,0,23.28,2641,18,2012_2013,2641_2012_2013
0,0.803289326,15,1,0,21.03,2641,18,2012_2013,2641_2012_2013
15,0.89279741,18,1,0,14.9,2641,18,2013_2014,2641_2013_2014
72,0.548646657,21,1,0,5.56,2641,101,2013_2014,2641_2013_2014
693,1.02909846,24,1,0,9.81,2641,101,2013_2014,2641_2013_2014
287,0.432218952,27,1,0,7.6,2641,101,2013_2014,2641_2013_2014
229,0.913460141,30,1,0,7.53,2641,101,2014_2015,2641_2014_2015
83,0.703223982,36,1,0,10.42,2641,112,2014_2015,2641_2014_2015
253,0.209043636,39,1,0,7.66,2641,112,2014_2015,2641_2014_2015
524,0.369761921,42,1,0,8.48,2641,112,2015_2016,2641_2015_2016
0,0.119942622,6,0,0,28.51,2642,18,2012_2013,2642_2012_2013
0,0.45229926,9,0,0,28.4,2642,18,2012_2013,2642_2012_2013
0,0.456462412,12,0,0,23.28,2642,18,2012_2013,2642_2012_2013
0,0.803289326,15,0,0,21.03,2642,18,2012_2013,2642_2012_2013
74,1.01799505,18,0,0,14.9,2642,18,2013_2014,2642_2013_2014
38,0.666740487,21,0,0,6.8,2642,18,2013_2014,2642_2013_2014
101,0.66850166,24,0,0,7.11,2642,18,2013_2014,2642_2013_2014
58,0.831822751,27,0,1,7,2642,18,2013_2014,2642_2013_2014
68,0.973205226,30,0,1,6.86,2642,18,2014_2015,2642_2014_2015
70,0.999422764,33,0,1,8.61,2642,18,2014_2015,2642_2014_2015
204,0.853319313,36,0,1,7.09,2642,18,2014_2015,2642_2014_2015
87,0.510046679,39,0,1,7.45,2642,18,2014_2015,2642_2014_2015
109,0.953964295,42,0,1,9.65,2642,18,2015_2016,2642_2015_2016
68,1.152232781,45,0,1,9.22,2642,18,2015_2016,2642_2015_2016
473,1.101307013,48,0,1,8.21,2642,18,2015_2016,2642_2015_2016
695,1.000327675,51,0,1,6.69,2642,18,2015_2016,2642_2015_2016
592,1.253566466,54,0,1,9.11,2642,18,2016_2017,2642_2016_2017
20,-0.936603077,57,0,0,12.56,2642,18,2016_2017,2642_2016_2017
0,0.119942622,6,0,0,28.51,2643,18,2012_2013,2643_2012_2013
0,0.491985088,9,0,0,30.31,2643,18,2012_2013,2643_2012_2013
19,0.551650498,6,0,0,13.32,2644,70,2011_2012,2644_2011_2012
83,0.316002649,9,0,0,15.8,2644,70,2011_2012,2644_2011_2012
162,0.409184348,12,0,0,18.03,2644,70,2011_2012,2644_2011_2012
8,0.020253832,15,0,0,15.26,2644,70,2011_2012,2644_2011_2012
1,0.192112085,6,0,0,15.82,2645,70,2011_2012,2645_2011_2012
18,0.339247942,6,0,0,15.63,2646,70,2011_2012,2646_2011_2012
4,0.071227851,9,0,0,11.4,2646,70,2012_2013,2646_2012_2013
1,-1.626011309,12,0,0,9.5,2646,70,2012_2013,2646_2012_2013
84,-0.20373037,6,1,0,13.34,2650,70,2010_2011,2650_2010_2011
216,0.574167235,9,1,0,13.45,2650,70,2011_2012,2650_2011_2012
144,0.312647046,12,1,0,16.19,2650,70,2011_2012,2650_2011_2012
348,0.447192444,15,1,0,17.78,2650,70,2011_2012,2650_2011_2012
7,-1.890185417,18,1,0,14.03,2650,70,2011_2012,2650_2011_2012
0,-3.918998287,21,1,0,11.35,2650,70,2012_2013,2650_2012_2013
46,-0.226795392,6,1,0,13.34,2651,70,2010_2011,2651_2010_2011
47,0.569737827,9,1,0,13.45,2651,70,2011_2012,2651_2011_2012
106,0.353595356,12,1,0,16.19,2651,70,2011_2012,2651_2011_2012
144,0.447192444,15,1,0,17.78,2651,70,2011_2012,2651_2011_2012
36,-1.890185417,18,1,0,14.03,2651,70,2011_2012,2651_2011_2012
0,-3.918998287,21,1,0,11.35,2651,70,2012_2013,2651_2012_2013
20,0.562108593,6,1,0,13.32,2652,70,2011_2012,2652_2011_2012
249,0.356845099,9,1,0,15.8,2652,70,2011_2012,2652_2011_2012
102,0.401493149,12,1,0,18.03,2652,70,2011_2012,2652_2011_2012
3,-0.466041106,15,1,0,15.49,2652,70,2011_2012,2652_2011_2012
3,0.068726946,6,0,0,11.74,2658,70,2012_2013,2658_2012_2013
9,0.198346442,9,0,0,7.85,2658,70,2012_2013,2658_2012_2013
0,-0.003366206,6,0,0,11.74,2659,70,2012_2013,2659_2012_2013
0,-3.08559166,9,0,0,11,2659,70,2012_2013,2659_2012_2013
12,0.068726946,6,0,0,11.74,2660,70,2012_2013,2660_2012_2013
0,-3.049034039,9,0,0,10.25,2660,70,2012_2013,2660_2012_2013
1,0.068726946,6,0,0,11.74,2661,70,2012_2013,2661_2012_2013
28,0.737026263,9,0,0,7.61,2661,70,2012_2013,2661_2012_2013
7,0.464059751,12,0,0,6.29,2661,70,2012_2013,2661_2012_2013
0,0.34883079,15,0,0,5.09,2661,70,2012_2013,2661_2012_2013
0,-3.243295092,6,1,0,5.83,2673,86,2012_2013,2673_2012_2013
16,-0.043048186,6,0,0,21.87,2688,28,2011_2012,2688_2011_2012
52,0.067787842,9,0,0,21.27,2688,28,2011_2012,2688_2011_2012
131,0.262837719,12,0,0,16.61,2688,28,2012_2013,2688_2012_2013
132,0.349333162,15,0,0,13.71,2688,28,2012_2013,2688_2012_2013
53,0.065907556,18,0,0,12.97,2688,28,2012_2013,2688_2012_2013
2,-0.043048186,6,0,0,21.87,2689,28,2011_2012,2689_2011_2012
22,0.067787842,9,0,0,21.27,2689,28,2011_2012,2689_2011_2012
51,0.279657831,12,0,0,16.61,2689,28,2012_2013,2689_2012_2013
17,0.349333162,15,0,0,13.71,2689,28,2012_2013,2689_2012_2013
181,0.807680373,18,0,0,12.29,2689,28,2012_2013,2689_2012_2013
329,0.905852256,21,0,0,10.33,2689,28,2012_2013,2689_2012_2013
100,0.432689543,24,0,0,9.59,2689,28,2013_2014,2689_2013_2014
15,-0.04509927,6,0,0,21.87,2690,28,2011_2012,2690_2011_2012
8,0.067787842,9,0,0,21.27,2690,28,2011_2012,2690_2011_2012
22,0.279657831,12,0,0,16.61,2690,28,2012_2013,2690_2012_2013
118,0.349333162,15,0,0,13.71,2690,28,2012_2013,2690_2012_2013
88,0.807680373,18,0,0,12.29,2690,28,2012_2013,2690_2012_2013
199,0.905852256,21,0,0,10.33,2690,28,2012_2013,2690_2012_2013
155,0.367040402,24,0,0,9.59,2690,28,2013_2014,2690_2013_2014
0,-0.271352659,6,0,0,18.21,2693,28,2012_2013,2693_2012_2013
0,0.375925687,9,0,0,16.1,2693,28,2012_2013,2693_2012_2013
0,0.770678208,12,0,0,12.64,2693,28,2012_2013,2693_2012_2013
12,0.790558007,15,0,0,11.25,2693,28,2012_2013,2693_2012_2013
33,0.663603498,18,0,0,9.29,2693,28,2013_2014,2693_2013_2014
6,-0.377799769,21,0,0,10.47,2693,28,2013_2014,2693_2013_2014
8,-0.256326661,6,0,0,18.21,2694,28,2012_2013,2694_2012_2013
12,0.354596159,9,0,0,16.1,2694,28,2012_2013,2694_2012_2013
77,0.759801981,12,0,0,12.64,2694,28,2012_2013,2694_2012_2013
177,0.790558007,15,0,0,11.25,2694,28,2012_2013,2694_2012_2013
206,0.577111653,18,0,0,9.39,2694,28,2013_2014,2694_2013_2014
1,-0.256326661,6,0,0,18.21,2695,28,2012_2013,2695_2012_2013
28,0.375925687,9,0,0,16.1,2695,28,2012_2013,2695_2012_2013
104,0.752133074,12,0,0,12.64,2695,28,2012_2013,2695_2012_2013
51,0.790558007,15,0,0,11.25,2695,28,2012_2013,2695_2012_2013
81,0.633209943,18,0,0,9.29,2695,28,2013_2014,2695_2013_2014
73,-0.377799769,21,0,0,10.47,2695,28,2013_2014,2695_2013_2014
53,0.210444508,6,1,0,16.42,2696,28,2011_2012,2696_2011_2012
23,0.555074821,9,1,0,17.84,2696,28,2011_2012,2696_2011_2012
207,-0.426682499,12,1,0,20.52,2696,28,2011_2012,2696_2011_2012
149,0.189552859,15,1,0,21.85,2696,28,2011_2012,2696_2011_2012
18,-0.82027444,18,1,0,19.69,2696,28,2012_2013,2696_2012_2013
0,-0.316252555,6,1,0,18.21,2697,28,2012_2013,2697_2012_2013
20,0.375925687,9,1,0,16.1,2697,28,2012_2013,2697_2012_2013
41,0.770678208,12,1,0,12.64,2697,28,2012_2013,2697_2012_2013
204,0.790558007,15,1,0,11.25,2697,28,2012_2013,2697_2012_2013
344,0.663603498,18,1,0,9.29,2697,28,2013_2014,2697_2013_2014
7,-3.904822878,21,1,0,6.5,2697,28,2013_2014,2697_2013_2014
11,0.738878163,6,0,0,18.79,2700,75,2011_2012,2700_2011_2012
1,-0.728199563,9,0,0,16.43,2700,75,2011_2012,2700_2011_2012
543,0.248241844,15,0,0,2.91,2700,89,2011_2012,2700_2011_2012
95,-1.64625266,18,0,0,3.93,2700,89,2012_2013,2700_2012_2013
1,0.281513117,6,0,0,9.26,2701,90,2012_2013,2701_2012_2013
2,-0.958115136,9,0,0,12.62,2701,90,2012_2013,2701_2012_2013
74,0.793398189,9,1,0,9.95,2702,75,2012_2013,2702_2012_2013
47,0.921985169,12,1,0,10.66,2702,75,2012_2013,2702_2012_2013
151,0.661049002,15,1,0,8.82,2702,75,2012_2013,2702_2012_2013
